,id,likeCount,textDisplay,videoId,authorDisplayName,authorChannelId,publishedAt
212,UgzWFq3PDnXaQnIubrN4AaABAg,0,And so it is,GzPIbX1pzDg,Love Hate,UCpRLKtMcMkgZ-FEhzsjQmOA,2018-10-08T15:51:33.000Z
213,UgxeLu4hzZPVPxWlsDN4AaABAg,0,&quot;Klu klux klan&quot;,GzPIbX1pzDg,Bill Doh,UCcF7HEKEVMJMGICiteMLZ5g,2018-10-07T22:57:49.000Z
214,UgzMW-ahAEebSKZHpvN4AaABAg,0,so crass,GzPIbX1pzDg,leon song,UC1UuHSrJEFb1-WgdlUx39zQ,2018-10-07T19:38:04.000Z
215,Ugz_HxA4IYq2WskMVf54AaABAg,0,Ted Cruz...…...can &#39;t get past him because I keep hearing the theme to the Munsters TV show when I see him.,GzPIbX1pzDg,jacopman,UCyqaZPT6BhbfyEDc_CIhUFg,2018-09-29T13:49:19.000Z
216,UgwqMZNlo440U25wRWd4AaABAg,0,"look at faces in the back. They all laugh when Trump speaks, laughter, it&#39;s a powerful selling tool. The other candidates are saying the same old boring political crap we have all heard for yrs. Ted Cruz is a perfect example. blah, blah, blah, jobs, jobs, jobs.",GzPIbX1pzDg,Michael Allevato,UCGUFe-9HH6hu7NEDH1PZVCA,2018-09-29T05:25:59.000Z
217,UgwJIbbe-33F_q-TDYt4AaABAg,0,Wow still interesting to watch!,GzPIbX1pzDg,Sleepy J,UCJ3W9QwGT3yQy4OQmL527lg,2018-09-26T06:55:36.000Z
218,UgzMsri27QIGsCMG7494AaABAg,0,"I like Cruz, but none of the candidates up there would have done what POTUS has done.  We would have made little progress and it would seem like any other year since 1988, with the politicians doing nothing for the whole of the people.  President Trump, though crass, was and is the most Patriotic for the American citizen president in a long time.",GzPIbX1pzDg,K Barnes,UCME_onUNMikYaPLOfN6CwEw,2018-09-17T15:28:53.000Z
219,UgzSkzqw796eB7nxV7N4AaABAg,5,"&quot;I&#39;ve beaten Hillary Clinton in many polls&quot;, a used condom could beat Hillary Clinton in a poll.",GzPIbX1pzDg,Harrison McCartney,UCOODsfhnkT-GbpK2-Lz9kKg,2018-09-14T04:57:05.000Z
220,Ugx5HmyYDO5Pg6flRQh4AaABAg,0,"Cruz is a good guy. Idk, maybe I dont understand politics. he handled the kavanaugh case well!",GzPIbX1pzDg,Oh Dae Su,UCORdBPltyXKLtlEK5RdCt6w,2018-09-09T09:03:30.000Z
221,Ugzz9yj_ZgxOnn1N0p14AaABAg,0,"you should never make fun of anybody even if they deserve it , it is apart of being a man and taking great pride in this countries not talking about how funny Donald trump look but also he was Write we need better trade and Donald had been in this business for 55 years of hard work will lots of money and success which AMERICA NEEDS BETTER CONTROL AND NOT sending private deleting emails and just said &quot;oops i didn&#39;t mean that i ...i didn&#39;t know sorry&quot;.",GzPIbX1pzDg,robyy313,UC02APCke6STAGrbWn4v48Vw,2018-09-07T02:16:32.000Z
222,UgwyEhfMI_L4Afz16-t4AaABAg,0,"<a href=""https://www.youtube.com/watch?v=GzPIbX1pzDg&amp;t=6m52s"">6:52</a> this motherfucker",GzPIbX1pzDg,shamus248,UCU7-uTywBxYTSh4bd3-uxYw,2018-08-10T02:08:00.000Z
223,UgwGzIYAPXBMwm-87hV4AaABAg,0,Boy it really is quite easy to dislike Ted Cruz. He is the Hillary Clinton of the Republicans!,GzPIbX1pzDg,Gerald Schutte,UCMGK9txChfWRhagzgpbLcJg,2018-07-12T11:51:40.000Z
224,UgweI4FQCNzRW9mq6eJ4AaABAg,0,Its 11th July 2018 - where is Meghen Kelly and where is Trump?,GzPIbX1pzDg,Maqqa,UCLXN1OA54Vage9svxdDQNCw,2018-07-11T13:06:12.000Z
225,UgwsgLpcV3zAa0lTNkx4AaABAg,0,The intro music makes me cringe. Less smoke and mirrors pls,GzPIbX1pzDg,Renegade the Rapper,UCkDs6YqLpY_SlBSLmUohMvw,2018-07-09T21:53:29.000Z
226,Ugwyj35cTCMFoq2lCQh4AaABAg,2,Damn she&#39;s hot lol,GzPIbX1pzDg,Philip Paul,UC_9I5v023bvfKrwNlL8WKJg,2018-07-07T16:55:50.000Z
227,Ugx8UhUu2cMdqvhIAwF4AaABAg,0,Kasich has a brain....too bad people bought into the best &quot;entertainer&quot; for President!  Beyond reason!,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:33:34.000Z
228,UgxRAqgc-J77X7kWKhp4AaABAg,0,Like watching the defendants on &quot;Judge Judy&quot;!   What a disgusting display!,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:31:47.000Z
229,UgxV9dE4wsQ3yQ7Iq6p4AaABAg,0,Is this a PRESIDENTIAL debate or a lavishly produced &quot;Reality&quot; Show? Sickening!,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:30:58.000Z
230,UgyN1NH_0ZbUkLq_tfp4AaABAg,0,Why is Trump quoting a CNN poll?  Didn&#39;t he say it&#39;s FAKE NEWS?!,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:29:54.000Z
231,UgwqLgpItcHxisvOxmR4AaABAg,0,Ted Cruz is an example of how televised debates make or break candidates (since NIxon-Kennedy!) He made good points but he has a creepy look and &quot;feel&quot; when you watch him speak.  TRUMP is just a DUFUS...not so much creepy as just a childish bully.,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:29:01.000Z
232,Ugw-9ZaYs3uGNPBNVhV4AaABAg,0,Rubio did himself in by  appearing to &quot;laugh along&quot; with Trump&#39;s insults at his own expense. He called for a &quot;serious debate&quot; but then smiled while Trump insulted him!  I don&#39;t get it!,GzPIbX1pzDg,Kathryn MacDonald,UCDyQ9-Ts8YQqeCjVy4d74SA,2018-06-19T05:26:54.000Z
233,UgzkW4wJPI75ATCC1Tp4AaABAg,0,"This is the night that Megyn Kelly destroyed her career when she attacked Donald Trump. Fun to watch President Trump beating up his opposition, including some of the Fox &quot;moderators&quot;.   <br />Look ahead to 2018 and everything Trump said has happened!  Trump is a genius and a great President.",GzPIbX1pzDg,Gerry Cooney,UC8feGp2TnyBqauatVMG6XSw,2018-06-08T07:25:16.000Z
234,UgzS_wP73AXrtxKmJL54AaABAg,0,The infamous Megan Kelly&#39;s attack on Trump started this night.,GzPIbX1pzDg,j wagner,UCZEX5wqOt_UU56IDPSaaeeQ,2018-05-28T23:41:26.000Z
235,UgwelSb8Azd0PofYe114AaABAg,0,John kasich should have gotten the nomination smh,GzPIbX1pzDg,YNWA,UCNrRqXB8-TXJd1wmuOskY6w,2018-05-07T05:26:29.000Z
236,UgyhjGtP2tIBvIvPkIB4AaABAg,0,And donald trump was the only one under fire hear for standing up for all americans the rest were all only in it for them self and Clinton will face jail time along with all hur other cronies,GzPIbX1pzDg,Donald Harvey,UCUAba0qLcR2-I_WdTtCLxvw,2018-05-06T04:10:53.000Z
237,Ugx1y8a-fv5KwsXSYuR4AaABAg,0,Whare is your Isis now since donald got in Obama has never been heard ove on his Islamic califate friends he gives 56 billion to in multiple airforce bombers and Clinton is going down for treasonous deals for profit&#39;s donald has already made america great again only one year in the people will never put up with anything less in future and trump won outright by a long countery mile,GzPIbX1pzDg,Donald Harvey,UCUAba0qLcR2-I_WdTtCLxvw,2018-05-06T04:08:56.000Z
238,UgxH6b-V5xZETwbQ1oZ4AaABAg,0,People like mean kelly that only wants there first American female president do not care a shit how they run the uranium one benghazi and spying ring thisa warent obviously,GzPIbX1pzDg,Donald Harvey,UCUAba0qLcR2-I_WdTtCLxvw,2018-05-06T04:01:08.000Z
239,UgwczaOysQ1wQV-brKV4AaABAg,0,wow...watching this now .... these candidates seem like they have personal issues with each other,GzPIbX1pzDg,Danial Abbas,UCvnF0lPY5CUTRy5Zn_z9-og,2018-04-28T21:56:51.000Z
240,UgyPGi5LMvhYzIfIUeJ4AaABAg,0,Like him or not Trump has a very huge impact.,GzPIbX1pzDg,World War 2 Veteran,UCe8sm-fow-YNdxY3Bmwiqvg,2018-04-25T07:53:40.000Z
241,UgyQNibLOZGts6R5s7p4AaABAg,0,I just noticed Little Marco ears.. He&#39;s lucky Mr. President Trump didn&#39;t pick on them Elf ears... Lol,GzPIbX1pzDg,The Don Of BGF Mako Flatty,UCpxWxASr2-Zv31qjFeM8pPQ,2018-04-06T03:17:32.000Z
242,UgyRZPROK8aELMNfbIt4AaABAg,0,Don&#39;t see much of Megyn Kelly now.  Good fuckin riddance.,GzPIbX1pzDg,Officer Flat Foot,UCFc3JuEkeRKIEFPcZnViDCg,2018-02-25T11:22:53.000Z
243,Ugyob_eOVtmBEIMJVP14AaABAg,0,"Donald Trump is so entertaining lmao. He doesn&#39;t articulate well but he definitely means well in foreign, domestic policies as well as immigration and economy",GzPIbX1pzDg,Egyptian,UCr3_Qgnq2VeE_u4tK1hB7HA,2018-02-11T04:49:54.000Z
244,UgyRvzopqENxYZq1kNB4AaABAg,0,Marco Rubio was close to tears by the end of the night,GzPIbX1pzDg,Douglas Faria,UCmLm4QyZ_BMfXWcJZvGQdkQ,2018-01-17T18:50:16.000Z
245,Ugz84C4YlM9GSumF9P94AaABAg,0,Trump dissed them!!!!,GzPIbX1pzDg,Creepy Reading,UC0XA8QqYfjnEW0uB2WYFHAQ,2017-12-31T16:49:53.000Z
246,UgxuIGX85YCTv3vY-rt4AaABAg,0,Trump wiped the floor with them,GzPIbX1pzDg,ifurai,UCMACthv-znHPFMMgRfnmE6Q,2017-12-20T16:36:16.000Z
247,Ugy3n-UDm1NXwuEv5s94AaABAg,0,"One million votes, that&#39;s a lot of votes.....",GzPIbX1pzDg,Nicholas Curcuro,UCS8FmX8i8f-OqJDiZba5ndw,2017-11-13T05:13:59.000Z
248,Ugw1PeYSGzdDjGYjPjh4AaABAg,0,"Haha, I never noticed this before. At <a href=""https://www.youtube.com/watch?v=GzPIbX1pzDg&amp;t=7m06s"">7:06</a> Megyn is trying really hard to stay professional after Big Don&#39;s comments. You can see she&#39;s really struggling not to at least smile.",GzPIbX1pzDg,G R,UC82BKn-b8z7FZX9dG_oepWQ,2017-09-07T15:23:40.000Z
249,Ugjnx7libdnQ_HgCoAEC,0,Donald is much more humorous than all the comedy show combined.  Donald has a natural humor in his brain. Alec Baldwin you are overacting on SNL pathetic pos you are,GzPIbX1pzDg,Ltscathogrls,UCzkl4YyF_cKzcsdxvk_Vgaw,2016-12-31T21:35:38.000Z
250,UghQz18r0pS8ungCoAEC,0,Big Dick won the 45th POTUS,GzPIbX1pzDg,Ltscathogrls,UCzkl4YyF_cKzcsdxvk_Vgaw,2016-12-31T21:08:23.000Z
251,UgjOrsPi2jUGh3gCoAEC,0,What a mess.,GzPIbX1pzDg,promeitheus,UC3C-2_0eineJ8RQZDSpH1AA,2016-12-16T06:45:32.000Z
252,UghW-DvRfosJIHgCoAEC,2,Yes TRUMP,GzPIbX1pzDg,PsyQo Graffix,UCKrzSvDnTYfLFFDR7RpaR_w,2016-07-18T09:42:08.000Z
253,UgiJfNmQlErG1XgCoAEC,0,This is why I use ad blocker for some videos.,GzPIbX1pzDg,Kiz Epic Journey,UCxqEf8sZWmW7U8KfEb0SnZQ,2016-06-17T01:15:09.000Z
254,Ugi3TDW4CPxitXgCoAEC,0,I stand with Bernie!!!,GzPIbX1pzDg,Kenji Lucian,UC6FlTzrKgIc_yiUltSW4zvQ,2016-05-19T14:20:45.000Z
255,UghkzOt3IfYCFngCoAEC,0,"TRUMP passion is to helping America 1st. Every other candidate is obsessed with being the President 1st. TRUMP offers Americans measurable and achievable solutions to take back America for ALL Americans. TRUMP brings the necessary attribute required to address today’s challenges and tomorrows solutions. <br /><br />Clinton’s problem is not TRUMP. It never was! Clinton’s problem was, and always will be, her own record. Clinton has not yet faced criminal felony charges for her email scandal, because Obama is shielding her.  Clinton is part of the last half century of failed American government catastrophic decisions, not TRUMP. <br /><br />In a true and vibrant democracy party delegates listen to what the voters want and support voters’ wishes. When political party elitists ignore voting members and instead hand-pick nominees, All Americans lose! Political party elitists need to revisit their members’ vision of democracy and seriously consider retirement. The choice is clear; back TRUMP a winner, or instead, Clinton the hand-picked failure / heir to the throne!<br /><br />Presidential traits: Being arrogant, condescending and reeking of a superiority complex. Useless at best! Corrupt career politicians can’t speak from the heart, they can only speak from a script or a teleprompter. TRUMP is perfect just the way he is. He tells it like it is. To those opposed to TRUMP, the challenge is to get past these personal agendas, and stand up for America 1st. This election is not about gender or race. Only misguided individuals would forsake families and America, just to elect a woman as their president! The real challenge confronting Americas today is doing what is right to save America for ALL Americans. <br /><br />WE HERE highly resolve that government “of the people, by the people, for the people”, shall not perish!!! For Patriotic Americans the choice is crystal clear. On November 8, 2016, vote to end the last half century of corrupt arrogant governments. A vote for Clinton is a vote to stay a failed course. If we stay this failed course there will be no America for any families, their children, and future generations, not for anyone. Vote to give America back to all Americans. Vote to Make America Great Again. Vote for TRUMP.",GzPIbX1pzDg,PatriotsFor America1st,UCgbt7n602e1QJwhiR-so5iw,2016-05-06T12:20:11.000Z
256,Ugh2BMnQUvyAIXgCoAEC,0,why did they put the &#39;blonde&#39; with &#39;cleavage&#39; in the middle?,GzPIbX1pzDg,Charlie Hutch,UCMCkl37Ge9sDcZOZWbNUa5Q,2016-05-05T05:56:30.000Z
257,Ugivzw6f5OimdXgCoAEC,0,"Can&#39;t understand why so many America people vote for trump, very ridiculous.",GzPIbX1pzDg,Rui Z,UC2jswJuYFEKoI_mqaQKEJcA,2016-05-04T21:52:11.000Z
258,UgicpD11YNCa6ngCoAEC,0,trump make me 😬 ted make me 🙌 vote for ted thank you 😄,GzPIbX1pzDg,Luke LaFleur,UCxIycvsvyCy2IJC2Gn5nPAg,2016-05-02T23:34:11.000Z
259,UghS5GUyItk2IXgCoAEC,0,Go home,GzPIbX1pzDg,s.p.k.o.construction,UCDW1Z1-tDRyCCBwfNqYZTCw,2016-04-30T00:36:33.000Z
260,UgghE14qzGkobXgCoAEC,0,"there are many types of bread on the shelf. but they are all on the shelf. every gop and gov in the world have fanatics that do blind work. Saudi locks up their whistle blowers, Russia, and the Great Whore too. all governments in the Dirt have had one way. a one world order is the greatest deception ever. idolizing has not stopped. be careful to those who make your food its a trap. a new creature is upon us.",GzPIbX1pzDg,Andre A,UCWZ2jKy4KMEPVEWLPFfcJbw,2016-04-25T01:40:32.000Z
261,UghCzaTbc45cPHgCoAEC,0,I Dunno why im intrested in U.S. epection if we have our own election in the Philippines ._.,GzPIbX1pzDg,Joks izSantos,UCbJcek0UTODdrK2FhGzW7dQ,2016-04-22T12:48:32.000Z
262,Ugj3QXHIiTo8IngCoAEC,0,Of course they start talking about who&#39;s dick is the biggest when Ben Carson leaves. He could&#39;ve won that debate,GzPIbX1pzDg,Michael Dodaro,UClDCSTTlZE6KMYvRKUSnTcQ,2016-04-13T21:46:37.000Z
263,UgisyW9J09ivCngCoAEC,0,"Wow, this is terrible. I&#39;ve never watched a GOP debate and I&#39;ve certainly never seen anyone on a Dem debate directly yell at each other, speak over each other, or even go over their allotted time for an answer...",GzPIbX1pzDg,Sarah Buck,UC0ifJ2hYg_28WiJGf1i2xWw,2016-04-09T05:50:34.000Z
264,Ugh427hQvGsrKngCoAEC,0,Am I the only person who thinks that Donald Trump looks like a jacket potato with too much butter?,GzPIbX1pzDg,Harry Kidd-Stanton,UCFp_vSY7cuhAPazHFUONsAg,2016-04-03T20:49:40.000Z
265,Ugh6Qjl4-GtIBHgCoAEC,0,WTF even the Republicans are complaining abt the media,GzPIbX1pzDg,Vinnie Chan,UCCVi9fPYcHfcjfkBNJxY6eg,2016-04-03T16:30:50.000Z
266,Uggdexrpr8lLMngCoAEC,0,"Great for entertainment, horrible for America",GzPIbX1pzDg,Thomas,UC8_YOEBbK41SyGdVRLNDi4w,2016-04-02T17:21:48.000Z
267,UghKG1eqhfigFHgCoAEC,0,i always laugh when donald trump speaks.,GzPIbX1pzDg,cillakalash,UCo0hlXacWHrkquvFXPLhj6w,2016-03-30T23:12:12.000Z
268,Ugic8GGvUQaXnXgCoAEC,0,Kasich is so ugly he can&#39;t win,GzPIbX1pzDg,No Cucks In Kekistan,UCSg3Q412tHp2nVizTCgJYIg,2016-03-26T04:10:35.000Z
269,UgiXzTrhy9wPjngCoAEC,0,"I will governing using New Systems of Justice using Balance, Order, Understanding matters arising.&#39;On the spot debating&#39;, &#39;on the spot strategy questions&#39; is not the way to Govern nations. TRUE GOVENANCE NEEDS CAREFUL THOUGHT Governance. So all this Media Driven campaigning is false and ugly competition dog eat dog candidates! from Lady Justice, Maori Mayoral Candidate New Zealand.",GzPIbX1pzDg,RangiMarie aka Lady Justice,UCnqTgQJYCuC7FaYb3A_TieQ,2016-03-26T03:25:35.000Z
270,UgiHkcmEn_TJkHgCoAEC,0,"&#39;On the spot debating&#39;, &#39;on the spot strategy questions&#39; is not the way to Govern nations. TRUE GOVENANCE NEEDS CAREFUL THOUGHT Governance. So all this Media Driven campaigning is false &amp; ugly competition dog eat dog candidates!",GzPIbX1pzDg,RangiMarie aka Lady Justice,UCnqTgQJYCuC7FaYb3A_TieQ,2016-03-26T03:02:35.000Z
271,Ugjbr6BTARqbjXgCoAEC,0,I&#39;m watching this again cuz I&#39;ve run out of other shows to watch.,GzPIbX1pzDg,J.J.,UCB5FTXx8JhJVFSlpWEZ3u9g,2016-03-26T01:31:55.000Z
272,Uggr0JatSmp7L3gCoAEC,0,latest fox news poll has Hillary beating trump by 11 points and Bloomberg has Hillary beating trump by 18 points! go Hillary!,GzPIbX1pzDg,210daved1,UCowIEvclpeWhH_6f_gQ2EbA,2016-03-25T06:30:04.000Z
273,UgiydIyYWDHE0HgCoAEC,0,Garbage,GzPIbX1pzDg,Kazuma Kiryu,UCmjw7d8Hk-MxzQmnSZno7KQ,2016-03-21T17:55:26.000Z
274,UgjIHQ4vOaktsXgCoAEC,0,I just don&#39;t know what will happen if donald trump will be the next President of USA.. hey Americans don&#39;t vote him..,GzPIbX1pzDg,Nik Ner,UCMy2YhM47ni4jBCqQksXNzg,2016-03-21T10:44:35.000Z
275,Ugi2OWSLgyE8UngCoAEC,0,Que feo esta dona trum solo verle la cara meda miedo,GzPIbX1pzDg,Erickson Aguilar,UCKdlfFgpUulv5gWA2grZn1Q,2016-03-19T13:25:58.000Z
276,UggDJaUtFPKoMHgCoAEC,0,"(o_0) Dear Mr. Trump, please Annex Mexico, and help keep families together because it will eventually have to happen anyways. Take out the cartel in a single blow by making all drugs legal, then make users buy insurance for themselves, just like you would on a car to protect you against an accident like full blown addict. Company owners can still choose to discriminate against drug users if they choose to. Instantly pardon all of the non-violent drug offenders, including those where the government claims that the extent to which they were dealing made it a violent crime against humanity, which we all know is horse sh*t anyways. Get them off the backs of US tax payers, and give them the opportunity to become a productive citizen and start contributing to our society again, instead of leaching off of it. Keep welfare, but use the money you saved to help retrain these people for new careers that report they will hire them if you train them. It&#39;s better for the American, and Mexican economies if we do this. Would also create the biggest housing boom &amp; migration in US history, which equivocates into decade to come of ultra high-levels of new jobs and true economic prosperity for both countries. Mexico would finally have a livable working wage, US companies can&#39;t hide down there anymore, and new homes now only cost $40,00.00, and all banks are lending again!!!!!!!!!! This is how you MAKE AMERICA GREAT AGAIN!!!!!!!!!!!!",GzPIbX1pzDg,Mike Montoya,UCe_2wXII76guBwQMKZ_1Zig,2016-03-18T15:38:27.000Z
277,UgjPS9Knw-bx_ngCoAEC,0,"(o_0) New debate next week at MY CASA folks, where my children all promise to debate all of these childlike candidates into the corner for 10 minutes each to think about all the lies they just told, and their bad, whiny, and very man-child like behavior! We hired senor Mr.Trump at .25 cents an hour to teach the kids his secret real estate cheating tips like Eminent Domain , tell KKK jokes, and for the finale he&#39;s promised to have us all graciously DEPORTED so we can all stay together! (o_0) We LOVE YOU DONALD TRUMP!!! signed: Joe Beaner and aliens~: )",GzPIbX1pzDg,Mike Montoya,UCe_2wXII76guBwQMKZ_1Zig,2016-03-18T15:04:14.000Z
278,UghNdI8VyFJ1f3gCoAEC,0,"(turn off the microphone) they demonstrate their ignorance, do you not hear the times up buzzer ?  Do you not understand basic 3rd grade rules to stop talking at the  buzzer ? these are the mightiest&#39;s country&#39;s candidates for presidency ? AND they all have imaginary friends too....sad, very sad",GzPIbX1pzDg,The Dog Tutor,UCInvd34ot6vl4KqQIvakWkw,2016-03-18T02:42:30.000Z
279,UghoNDxHmDKxnHgCoAEC,0,Americas candidates for presidency are clowns. <br />I dont think George Washington or Abraham Lincoln would verbally attack their opponents for their physical appearance to win. Thats stupid,GzPIbX1pzDg,A|X_16,UCuHMJQun4NAXoeft0lxRPrg,2016-03-17T03:24:12.000Z
280,UggvouJl9-pe63gCoAEC,0,Chris Wallace=most punchable face,GzPIbX1pzDg,Orange Kurushhh,UCDqfSWCxCiXTXIdBOP5o95Q,2016-03-16T08:30:20.000Z
281,UghYVGIxx0uOW3gCoAEC,0,Kasich + Romney 2k16,GzPIbX1pzDg,AshBro97,UCjvXiEXgYnknoERFfM4x_7g,2016-03-16T00:11:54.000Z
282,UggtTcgiz8ZBG3gCoAEC,0,Fucking Kasich is my cherub.,GzPIbX1pzDg,AshBro97,UCjvXiEXgYnknoERFfM4x_7g,2016-03-16T00:11:10.000Z
283,Ugg7hccZr3g4kXgCoAEC,0,Ted is so quite when Rubio and Trump go at it I&#39;m laughing.,GzPIbX1pzDg,AshBro97,UCjvXiEXgYnknoERFfM4x_7g,2016-03-16T00:10:26.000Z
284,UghOQ7bb9ijrSHgCoAEC,0,A &quot;poll&quot; is not official. Lmao.,GzPIbX1pzDg,AshBro97,UCjvXiEXgYnknoERFfM4x_7g,2016-03-16T00:09:51.000Z
285,UgiVJvRjZPAdhngCoAEC,0,"Teddy teddy teddy, obamacare is not the issue with debt my son...",GzPIbX1pzDg,AshBro97,UCjvXiEXgYnknoERFfM4x_7g,2016-03-16T00:05:32.000Z
286,UgjjQYUHIMsZMHgCoAEC,0,Kasich sounds a lot like Jeb bush,GzPIbX1pzDg,TheMysticleEye,UCn4AuPddpsyV5wuaDETilZA,2016-03-15T03:20:57.000Z
287,UgjLqvlA2igr3ngCoAEC,0,Why do they all look creepy?,GzPIbX1pzDg,DARREN DAY,UC6ndvCPgDx67wNX_AdZ9RTA,2016-03-15T02:56:16.000Z
288,UggO0Xmx6-bzKngCoAEC,4,wtf politics in america is fucking stupid.,GzPIbX1pzDg,Lipjann,UC5N0S-SM4ZkpgtbCj4GLS-Q,2016-03-14T13:17:06.000Z
289,Ugj15Ekr4RHZB3gCoAEC,0,Trump please wreck these fucking puppets. Behold a lion amongst men. Self made men are natural born  leaders.,GzPIbX1pzDg,Caleb James,UCnkWt0Bs70kVWqLk1prlC7Q,2016-03-14T00:38:45.000Z
290,UgiCc4rMD_QCPngCoAEC,0,mm,GzPIbX1pzDg,The FATHER'S Daughter,UCpx5OFodQz2MLjbxqXtfQBg,2016-03-13T20:09:48.000Z
291,UgiTTlYx2bFKsXgCoAEC,0,I kinda like Kasich,GzPIbX1pzDg,Nikita Khrushchev,UC78qQzdtlruhvkTh19NMQBQ,2016-03-13T03:31:52.000Z
292,UggOPYk0OyaXk3gCoAEC,0,God please help us elect the best person for president///////////////////,GzPIbX1pzDg,TheSuperman220,UCUmMPGGZXxptUxQlypK5gJQ,2016-03-13T02:21:54.000Z
293,UgjGdZvvPPYZRHgCoAEC,3,"Anyone else watching as a joke?<br /><br />&quot;conservative principles make america great&quot; lmaoooo, never heard so much in bullshit and ignorance in one video.",GzPIbX1pzDg,CANADAWOOOOOOOOO,UCVLEK-KOsrRWR6sqLPcTZVg,2016-03-12T22:51:27.000Z
294,Ugj_tcrRZX8n6XgCoAEC,0,Trump is a fucking child and will get  many people killed and ruin this country.,GzPIbX1pzDg,Adam Marlin,UCP5sadq4kKrN8XBsAaFX2Ow,2016-03-12T16:33:38.000Z
295,Ugg3beMzhxCmDHgCoAEC,0,What a mess GOP!,GzPIbX1pzDg,Krista Simmons,UCvHOGG5xnF74LSBsHwbOE2Q,2016-03-12T15:12:15.000Z
296,UgicznjuvwKK2XgCoAEC,0,Megyn Thats not how you spell Megan.  And you look like a Dike.,GzPIbX1pzDg,E Honda,UCz3WXAmGMrTkETMasw5AiSQ,2016-03-12T05:42:57.000Z
297,UghgUJZ08ZI9aXgCoAEC,0,Stump not Trump,GzPIbX1pzDg,Fall out Bae,UCVOXI8eVC-mfwjO7KR2cP9A,2016-03-12T04:29:20.000Z
298,UgjfPEZF5yJgLXgCoAEC,1,"Ted Cruz is so embarrassingly grovelling to his financial controllers, there&#39;s really little point listening to his pre-rehearsed speeches unless you are a drone or a zombie.",GzPIbX1pzDg,Feminazi Detox Clinic,UCg9-5HjIcNUlWjcGc61Qa6A,2016-03-11T23:56:22.000Z
299,Ugjm-0L2r0AfyngCoAEC,0,I see Putin smirking.,GzPIbX1pzDg,Leonie McCausland,UC_VOVbuYspYR38b7oeHEYfA,2016-03-11T14:14:08.000Z
300,UgydueSO8x4079KoSIx4AaABAg,0,"Oh yeah, this debate is why I liked Rand Paul",dU83OPXP6_g,Alec Holbeck,UCUHwgEikji6J6AlW6Bbt1TQ,2018-09-06T05:45:39.000Z
301,UgxGnxlWk7utS6xcr3J4AaABAg,0,Tell Jeb Bush to go back home &amp; stay with his husband.,dU83OPXP6_g,David Taylor,UCQzes8O-WN-dFJGPXmDpuuw,2018-08-18T20:01:20.000Z
302,UgwdbU0W1ZVvw05tK2J4AaABAg,1,"Kasich is such a stupid, weak cunt. Defeat terrorism by letting the leading state funders of wahabism form a coalition to fight terrorism! Stupid cunt.",dU83OPXP6_g,HHHKingofKings58,UC0gr5ceIdFmw2lYTTpwrKXA,2018-08-10T04:47:12.000Z
303,UgyjgOhXyuTqwyllvvx4AaABAg,2,Find it not surprising that every single debate hosted by CNN.. is always and consistently anti-Trump. :(,dU83OPXP6_g,Raymond Laban,UCejjQgX93wQxqorUu7mi7lQ,2018-05-17T23:17:32.000Z
304,UgwIoOUoKFBO08M6bKh4AaABAg,0,"Ugh, no substance coming from Rand Paul. Who honestly voted for this guy?",dU83OPXP6_g,Francis Smith,UCMbAcihtBtCni81W5M228Zw,2018-04-08T01:34:53.000Z
305,UgznFzjvZKKvERgT3_V4AaABAg,0,I hate the GOP,dU83OPXP6_g,the Democratic campaign Channel stronger together,UC960IF3FRL4skPjebLPk8zw,2018-03-29T15:25:05.000Z
306,Ugyic-RIeh_0URe6T_x4AaABAg,1,all these politicians and a builder won. losers lol,dU83OPXP6_g,William Smith,UCtS3C_h4s1JDObYMc29iVSQ,2018-03-18T05:19:40.000Z
307,UgxZja7wCP_xR3yhWOZ4AaABAg,0,"Like him or not,......Donald Trump brings things to the table that the other candidates on both sides are lacking. With trump as president, the number of ignorant mistakes we make with respect to decisions in all categories. Also, With Trump as president, the leaders around the world will know right up front that bullshit won&#39;t pass, hollow threats are a waste of time, and we will no longer be played as fools.   If a foreign leader, whether friend or foe, suspects a weakness or ignorance in our president, they&#39;ll make every attempt to screw us at every turn. A weak president is destined to be taken advantage of by stronger, more experienced leaders abroad.",dU83OPXP6_g,MrMarco855,UC2_TBFNvfgFzUcYOqLTEchQ,2017-10-05T02:04:30.000Z
